name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
Artarmon Medical Centre,null,This Artarmon doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Artarmon Medical Centre
		92 Hampden Rd
		Artarmon, NSW 2064		Phone: 02 94115858		
	",null,Artarmon Medical Centre is a Artarmon doctors practice in NSW.,This doctors practice in Artarmon specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/artarmon-medical-centre
Artemi Phillip Dr,null,This Liverpool doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Artemi Phillip Dr
		17 Goulburn St
		Liverpool, NSW 2170		Phone: 02 96020286		
	",null,Artemi Phillip Dr is a Liverpool doctors practice in NSW.,This doctors practice in Liverpool specialises in Specialist.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/artemi-phillip-dr
Arthritis Clinic Blackburn,null,This Blackburn doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arthritis Clinic Blackburn
		192 Canterbury Rd
		Blackburn, VIC 3130		Phone: 03 98777371		
	",null,Arthritis Clinic Blackburn is a Blackburn doctors practice in VIC.,This doctors practice in Blackburn specialises in Specialist.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arthritis-clinic-blackburn
Arthur Ian,null,This Toormina doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arthur Ian
		5 Toormina Rd
		Toormina, NSW 2452		Phone: 02 66531766		
	",null,Arthur Ian is a Toormina doctors practice in NSW.,This doctors practice in Toormina specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arthur-ian
Arthur Physiotherapy Centre,null,This Ivanhoe West doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arthur Physiotherapy Centre
		88 Oriel Rd
		Ivanhoe West, VIC 3079		Phone: 03 94998884		
	",null,Arthur Physiotherapy Centre is a Ivanhoe West doctors practice in VIC.,"This doctors practice in Ivanhoe West specialises in Physiotherapy,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arthur-physiotherapy-centre
Arthur St Clinic,null,This St Albans doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arthur St Clinic
		75 Arthur St
		St Albans, VIC 3021		Phone: 03 93665444		
	",null,Arthur St Clinic is a St Albans doctors practice in VIC.,This doctors practice in St Albans specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arthur-st-clinic
Artisan Cosmetic Clinic,null,This Kangaroo Point doctors practice is a Queensland doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Artisan Cosmetic Clinic
		634 Main St
		Kangaroo Point, QLD 4169		Phone: 07 33923733		
	",null,Artisan Cosmetic Clinic is a Kangaroo Point doctors practice in QLD.,"This doctors practice in Kangaroo Point specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/artisan-cosmetic-clinic
Arundel Plaza Medical Centre,null,This Arundel doctors practice is a Queensland doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arundel Plaza Medical Centre
		Cnr Daintree Dr & Napper Rd
		Arundel, QLD 4214		Phone: 07 55745144		
	",null,Arundel Plaza Medical Centre is a Arundel doctors practice in QLD.,This doctors practice in Arundel specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arundel-plaza-medical-centre
Arya Mark Dr,null,This Maroubra doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Arya Mark Dr
		Maroubra Pacific Sq Lv1/ 707-725 Anzac Pde
		Maroubra, NSW 2035		Phone: 02 93143400		
	",null,Arya Mark Dr is a Maroubra doctors practice in NSW.,This doctors practice in Maroubra specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/arya-mark-dr
Asaadi Afshean,null,This Yeppoon doctors practice is a Queensland doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Asaadi Afshean
		A Rainbeau Pl Findlay La
		Yeppoon, QLD 4703		Phone: 04 13556145		
	",null,Asaadi Afshean is a Yeppoon doctors practice in QLD.,"This doctors practice in Yeppoon specialises in Osteopathy,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/asaadi-afshean
Ascot Medical Group,null,This Redcliffe doctors practice is a Western Australian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ascot Medical Group
		Suite 3/ 403 Great EaSuitern Hwy
		Redcliffe, WA 6104		Phone: 08 94794722		
	",null,Ascot Medical Group is a Redcliffe doctors practice in WA.,This doctors practice in Redcliffe specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ascot-medical-group
Ash Sankarayya Dr,null,This Parap doctors practice is a Northern Territory doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ash Sankarayya Dr
		1/ 53 Ross Smith Ave
		Parap, NT 0804		Phone: 08 89419799		
	",null,Ash Sankarayya Dr is a Parap doctors practice in NT.,This doctors practice in Parap specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ash-sankarayya-dr
Ashbrooke Cosmetic & Vein Centre,null,This Erina doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbrooke Cosmetic & Vein Centre
		415 Terrigal Dr
		Erina, NSW 2250		Phone: 02 43676600		
	",null,Ashbrooke Cosmetic & Vein Centre is a Erina doctors practice in NSW.,"This doctors practice in Erina specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-cosmetic-&-vein-centre
Ashbrooke Cosmetic Surgery,null,This North Parramatta doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbrooke Cosmetic Surgery
		31B Fennell St
		North Parramatta, NSW 2151		Phone: 02 98902300		
	",null,Ashbrooke Cosmetic Surgery is a North Parramatta doctors practice in NSW.,"This doctors practice in North Parramatta specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-cosmetic-surgery
Ashbrooke Cosmetic Surgery,null,This North Parramatta doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbrooke Cosmetic Surgery
		31B Fennell St
		North Parramatta, NSW 2151		Phone: 02 98902300		
	",null,Ashbrooke Cosmetic Surgery is a North Parramatta doctors practice in NSW.,"This doctors practice in North Parramatta specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-cosmetic-surgery
Ashbrooke Cosmetic Surgery,null,This North Parramatta doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbrooke Cosmetic Surgery
		31B Fennell St
		North Parramatta, NSW 2151		Phone: 02 98902300		
	",null,Ashbrooke Cosmetic Surgery is a North Parramatta doctors practice in NSW.,"This doctors practice in North Parramatta specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-cosmetic-surgery
null,null,null,Medical Doctor,null,null,null,,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-cosmetic-surgery/-adelaide
Ashbrooke Medical Institute,null,This Mosman doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbrooke Medical Institute
		Level 2 393 Military Rd/ Mosman
		Mosman, NSW 2088		Phone: 02 99605300		
	",null,Ashbrooke Medical Institute is a Mosman doctors practice in NSW.,This doctors practice in Mosman specialises in Specialist.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbrooke-medical-institute
Ashburton Eye Clinic,null,This Ashburton doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashburton Eye Clinic
		327 High St
		Ashburton, VIC 3147		Phone: 03 98850950		
	",null,Ashburton Eye Clinic is a Ashburton doctors practice in VIC.,"This doctors practice in Ashburton specialises in Optometrist,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashburton-eye-clinic
Ashburton Medical Clinic,null,This Ashburton doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashburton Medical Clinic
		301a High St
		Ashburton, VIC 3147		Phone: 03 9885 6447		
	",null,Ashburton Medical Clinic is a Ashburton doctors practice in VIC.,This doctors practice in Ashburton specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashburton-medical-clinic
Ashburton Surgery,null,This Gosnells doctors practice is a Western Australian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashburton Surgery
		Shop 8/ Ashburton Dr
		Gosnells, WA 6110		Phone: 08 94908288		
	",null,Ashburton Surgery is a Gosnells doctors practice in WA.,This doctors practice in Gosnells specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashburton-surgery
Ashbury Cosmetic Surgery & Vein Centres,null,This Windsor doctors practice is a Queensland doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashbury Cosmetic Surgery & Vein Centres
		Level 1/ 222 Lutwyche Rd
		Windsor, QLD 4030		Phone: 07 38576188		
	",null,Ashbury Cosmetic Surgery & Vein Centres is a Windsor doctors practice in QLD.,"This doctors practice in Windsor specialises in Cosmetic Surgery,Specialist.",null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashbury-cosmetic-surgery-&-vein-centres
Ashby Dale Dr,null,This Kent Town doctors practice is a South Australian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashby Dale Dr
		Adelaide Heart Clinic/ 32 North Tce
		Kent Town, SA 5067		Phone: 08 83626731		
	",null,Ashby Dale Dr is a Kent Town doctors practice in SA.,This doctors practice in Kent Town specialises in Specialist.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashby-dale-dr
Ashby Dale Dr,null,This Kent Town doctors practice is a South Australian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashby Dale Dr
		Adelaide Heart Clinic/ 32 North Tce
		Kent Town, SA 5067		Phone: 08 83626731		
	",null,Ashby Dale Dr is a Kent Town doctors practice in SA.,This doctors practice in Kent Town specialises in Specialist.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashby-dale-dr
Ashby Medical Centre (NSW),null,This Penshurst doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashby Medical Centre (NSW)
		80 Penshurst St
		Penshurst, NSW 2222		Phone: 02 95796777		
	",null,Ashby Medical Centre (NSW) is a Penshurst doctors practice in NSW.,This doctors practice in Penshurst specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashby-medical-centre-(nsw)
Ashcroft Jeremy Dr,null,This Mt Eliza doctors practice is a Victorian doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Ashcroft Jeremy Dr
		118 Mt Eliza Way
		Mt Eliza, VIC 3930		Phone: 03 97878033		
	",null,Ashcroft Jeremy Dr is a Mt Eliza doctors practice in VIC.,This doctors practice in Mt Eliza specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/ashcroft-jeremy-dr
Asher Joan,null,This Bexley doctors practice is a New South Wales doctors practice on the Australian Doctors Directory.,Medical Doctor,"
Contact information
		Asher Joan
		486 Forest Rd
		Bexley, NSW 2207		Phone: 02 91507950		
	",null,Asher Joan is a Bexley doctors practice in NSW.,This doctors practice in Bexley specialises in General Practice.,null,english,null,null,null,null,null,https://australiandoctorsdirectory.com.au//doctors/asher-joan
