name,Photo,about,degree,phone,email,address,specialization,yearofexperience,language,rating,clinicname,timings,onlinebooking,consultonline,linktoprofile
Acharya Manish Ji Ayurveda Centre,https://images1-fabric.practo.com/practices/1246316/acharya-manish-ji-ayurveda-centre-ludhiana-5f0e9f5838faf.jpg,"Samrala Road, Ludhiana",MBBS,null,null,"Samrala Road, Ludhiana",Ayurveda,null,"eng,hindi",null,Acharya Manish Ji Ayurveda Centre,null,https://www.practo.com/ludhiana/clinic/acharya-manish-ji-ayurveda-centre-samrala-road?specialization=Ayurveda,https://www.practo.com/ludhiana/clinic/acharya-manish-ji-ayurveda-centre-samrala-road?specialization=Ayurveda,https://www.practo.com/ludhiana/clinic/acharya-manish-ji-ayurveda-centre-samrala-road?specialization=Ayurveda
Sukhayu Healthcare Pvt Ltd,https://images1-fabric.practo.com/sukhayu-healthcare-nashik-1467998151-577fdfc767607.jpg/thumbnail,"Canada Corner, Nashik",MBBS,null,null,"Canada Corner, Nashik",Ayurveda,null,"eng,hindi",5.0,Sukhayu Healthcare Pvt Ltd,null,https://www.practo.com/nashik/hospital/sukhayu-healthcare-nashik-city?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sukhayu-healthcare-nashik-city?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sukhayu-healthcare-nashik-city?specialization=Ayurveda
Ayushree Ayurvedic Hospital And Research Center,https://images1-fabric.practo.com/ayushree-ayurvedic-hospital-and-research-center-nashik-1450271141-567161a5c771b.JPG/thumbnail,"Indira Nagar, Nashik",MBBS,null,null,"Indira Nagar, Nashik",Ayurveda,null,"eng,hindi",5.0,Ayushree Ayurvedic Hospital And Research Center,null,https://www.practo.com/nashik/hospital/ayushree-ayurvedic-hospital-and-research-center-govind-nagar?specialization=Ayurveda,https://www.practo.com/nashik/hospital/ayushree-ayurvedic-hospital-and-research-center-govind-nagar?specialization=Ayurveda,https://www.practo.com/nashik/hospital/ayushree-ayurvedic-hospital-and-research-center-govind-nagar?specialization=Ayurveda
Sankalp Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dindori, Nashik",MBBS,null,null,"Dindori, Nashik",Ayurveda,null,"eng,hindi",null,Sankalp Hospital,null,https://www.practo.com/nashik/hospital/sankalp-hospital-2-dindori?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sankalp-hospital-2-dindori?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sankalp-hospital-2-dindori?specialization=Ayurveda
Suvichar Hospitals ,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dwarka Corner, Nashik",MBBS,null,null,"Dwarka Corner, Nashik",Ayurveda,null,"eng,hindi",null,Suvichar Hospitals ,null,https://www.practo.com/nashik/hospital/suvichar-hospitals-nashik-1?specialization=Ayurveda,https://www.practo.com/nashik/hospital/suvichar-hospitals-nashik-1?specialization=Ayurveda,https://www.practo.com/nashik/hospital/suvichar-hospitals-nashik-1?specialization=Ayurveda
Shree Balaji Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"H P T College, Nashik",MBBS,null,null,"H P T College, Nashik",Ayurveda,null,"eng,hindi",null,Shree Balaji Hospital,null,https://www.practo.com/nashik/hospital/shree-ba-aji-hospital-h-p-t-college?specialization=Ayurveda,https://www.practo.com/nashik/hospital/shree-ba-aji-hospital-h-p-t-college?specialization=Ayurveda,https://www.practo.com/nashik/hospital/shree-ba-aji-hospital-h-p-t-college?specialization=Ayurveda
Aum Ayurved and Panchakarma Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Devlali, Nashik",MBBS,null,null,"Devlali, Nashik",Ayurveda,null,"eng,hindi",null,Aum Ayurved and Panchakarma Hospital,null,https://www.practo.com/nashik/hospital/aum-ayurved-and-panchakarma-hospital-devlali?specialization=Ayurveda,https://www.practo.com/nashik/hospital/aum-ayurved-and-panchakarma-hospital-devlali?specialization=Ayurveda,https://www.practo.com/nashik/hospital/aum-ayurved-and-panchakarma-hospital-devlali?specialization=Ayurveda
Shree Balaji Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"H P T College, Nashik",MBBS,null,null,"H P T College, Nashik",Ayurveda,null,"eng,hindi",null,Shree Balaji Hospital,null,https://www.practo.com/nashik/hospital/shree-balaji-hospital?specialization=Ayurveda,https://www.practo.com/nashik/hospital/shree-balaji-hospital?specialization=Ayurveda,https://www.practo.com/nashik/hospital/shree-balaji-hospital?specialization=Ayurveda
Dhanvantari Clinic and Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Panchvati, Nashik",MBBS,null,null,"Panchvati, Nashik",Ayurveda,null,"eng,hindi",null,Dhanvantari Clinic and Hospital,null,https://www.practo.com/nashik/hospital/dhanvantari-clinic-and-hospital-panchvati?specialization=Ayurveda,https://www.practo.com/nashik/hospital/dhanvantari-clinic-and-hospital-panchvati?specialization=Ayurveda,https://www.practo.com/nashik/hospital/dhanvantari-clinic-and-hospital-panchvati?specialization=Ayurveda
Sevasadan Hospital & Clinic,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Dwarka Corner, Nashik",MBBS,null,null,"Dwarka Corner, Nashik",Ayurveda,null,"eng,hindi",null,Sevasadan Hospital & Clinic,null,https://www.practo.com/nashik/hospital/sevasadan-hospital-clinic-nashik?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sevasadan-hospital-clinic-nashik?specialization=Ayurveda,https://www.practo.com/nashik/hospital/sevasadan-hospital-clinic-nashik?specialization=Ayurveda
Healing Hands Clinic,https://images1-fabric.practo.com/practices/1180079/healing-hands-clinic-nashik-5a8e760276fff.jpg,"H P T College, Nashik",MBBS,null,null,"H P T College, Nashik",Ayurveda,null,"eng,hindi",null,Healing Hands Clinic,null,https://www.practo.com/nashik/clinic/healing-hands-clinic-h-p-t-college?specialization=Ayurveda,https://www.practo.com/nashik/clinic/healing-hands-clinic-h-p-t-college?specialization=Ayurveda,https://www.practo.com/nashik/clinic/healing-hands-clinic-h-p-t-college?specialization=Ayurveda
SDF Holistic,https://images1-fabric.practo.com/practices/1222907/sdf-holistic-nashik-5ba3473c3dca3.jpg,"Govind Nagar, Nashik",MBBS,null,null,"Govind Nagar, Nashik",Ayurveda,null,"eng,hindi",null,SDF Holistic,null,https://www.practo.com/nashik/clinic/sdf-holistic-govind-nagar?specialization=Ayurveda,https://www.practo.com/nashik/clinic/sdf-holistic-govind-nagar?specialization=Ayurveda,https://www.practo.com/nashik/clinic/sdf-holistic-govind-nagar?specialization=Ayurveda
SDF Holistic,https://images1-fabric.practo.com/practices/1222908/sdf-holistic-nashik-5ba347d3120fc.jpg,"Nashik Road, Nashik",MBBS,null,null,"Nashik Road, Nashik",Ayurveda,null,"eng,hindi",null,SDF Holistic,null,https://www.practo.com/nashik/clinic/sdf-holistic-nashik-road?specialization=Ayurveda,https://www.practo.com/nashik/clinic/sdf-holistic-nashik-road?specialization=Ayurveda,https://www.practo.com/nashik/clinic/sdf-holistic-nashik-road?specialization=Ayurveda
Kashyap Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Manjalpur, Vadodara",MBBS,null,null,"Manjalpur, Vadodara",Ayurveda,null,"eng,hindi",null,Kashyap Hospital,null,https://www.practo.com/vadodara/hospital/kashyap-hospital-manjalpur?specialization=Ayurveda,https://www.practo.com/vadodara/hospital/kashyap-hospital-manjalpur?specialization=Ayurveda,https://www.practo.com/vadodara/hospital/kashyap-hospital-manjalpur?specialization=Ayurveda
Nirogdham Panchakarma and Gyn-Obs Ayurved Hospital,https://images1-fabric.practo.com/nirogdham-panchakarma-and-gyn-obs-ayurved-hospital-vadodara-1439451402-55cc490a85744.jpg/thumbnail,"Waghodia Road, Vadodara",MBBS,null,null,"Waghodia Road, Vadodara",Ayurveda,null,"eng,hindi",null,Nirogdham Panchakarma and Gyn-Obs Ayurved Hospital,null,https://www.practo.com/vadodara/hospital/nirogdham-panchakarma-and-gyn-obs-ayurved-hospital-vaghodia?specialization=Ayurveda,https://www.practo.com/vadodara/hospital/nirogdham-panchakarma-and-gyn-obs-ayurved-hospital-vaghodia?specialization=Ayurveda,https://www.practo.com/vadodara/hospital/nirogdham-panchakarma-and-gyn-obs-ayurved-hospital-vaghodia?specialization=Ayurveda
Jiva Ayurveda,https://images1-fabric.practo.com/practices/1272627/jiva-ayurveda-vadodara-605d7d5daa2f4.jpg,"Jetalpur Road, Vadodara",MBBS,null,null,"Jetalpur Road, Vadodara",Ayurveda,null,"eng,hindi",null,Jiva Ayurveda,null,https://www.practo.com/vadodara/clinic/jiva-ayurveda-14-jetalpur-road?specialization=Ayurveda,https://www.practo.com/vadodara/clinic/jiva-ayurveda-14-jetalpur-road?specialization=Ayurveda,https://www.practo.com/vadodara/clinic/jiva-ayurveda-14-jetalpur-road?specialization=Ayurveda
Shashwat Ayurveda & Panchkarma Hospital,https://images1-fabric.practo.com/shashwat-ayurveda-clinic-surat-1457097924-56d98cc4c7bc9.jpg/thumbnail,"Vesu, Surat",MBBS,null,null,"Vesu, Surat",Ayurveda,null,"eng,hindi",5.0,Shashwat Ayurveda & Panchkarma Hospital,null,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda,https://www.practo.com/surat/hospital/shashwat-ayurveda-and-panchkarma-clinic-vesu?specialization=Ayurveda
Niramay Ayurvedic Hospital,https://images1-fabric.practo.com/practices/1160077/niramay-ayurvedic-hospital-surat-59d2064772772.png/thumbnail,"Nanpura, Surat",MBBS,null,null,"Nanpura, Surat",Ayurveda,null,"eng,hindi",null,Niramay Ayurvedic Hospital,null,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda,https://www.practo.com/surat/hospital/niramay-ayurvedic-hospital-1-nanpura-1?specialization=Ayurveda
