type,name,Photo,about,contactname,phone,email,address,city,state,county,Discipline,Amenities,language,rating,votes,timings,Mode of Payment,onlinebooking,Year Established,Linkedin,linktoprofile
Ayurveda,SMILES Institute of Gastroenterology,https://images1-fabric.practo.com/practices/1248661/smiles-institute-of-gastroenterology-llp-bangalore-5e2ed79a4cd84.JPG/thumbnail,"SMILES Institute of Gastroenterology, are super specialized chain of hospitals & Research institute for colorectal disorders like piles/hemorrhoids, fistula, fissure, colon cancers, constipation, IBS, continence, etc. We are group of colorectal surgeons head by Dr. CM Parameshwar who founded SMILES more..",null,080 7117 2956,null,"1st Floor, ZAC Complex, No. 14/7, Queens Road Shivajinagar
Landmark: State Congress Office Road / Indian Express Circle
Shivaji Nagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/bangalore/hospital/smiles-international-institute-of-coloproctology-shivaji-nagar?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/smiles-international-institute-of-coloproctology-shivaji-nagar?specialization=Ayurveda
Ayurveda,Vedam Ayurveda Hospital,https://images1-fabric.practo.com/54feb5276d7bf4604b3e95fb0941b54cfab95f82a8896.jpg/thumbnail,"Vedam Ayurveda Multi Speciality Hospital - is a visionary institution created out of knowledge, commitment and foresight of a team of Ayurveda doctors to provide quality healthcare services to all sections of society. The physicians at Vedam, by virtue of their deep understanding of the concepts of more..",null,null,null,"No.125, 7th A main
Landmark: Near Jayadeva Hospital
BTM Layout 1st Stage, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",4.0,(298 patient stories),"Mon - Sun
08:00 AM - 07:00 PM",null,https://www.practo.com/bangalore/hospital/vedam-ayurveda-hospital-btm-layout-1st-stage?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/vedam-ayurveda-hospital-btm-layout-1st-stage?specialization=Ayurveda
Ayurveda,Lotus Ayur Care Ayurveda Hospital,https://images1-fabric.practo.com/53d78b560d89d70efdf2ec9b086079795c442636b55fb.png/thumbnail,"Lotus Ayur Care is unique Ayurveda health care system in northern zone of Bangalore, South India. Our center is a fully equipped Ayurveda hospital and Panchakarma treatment center. Lotus Ayur Care aims to make Ayurveda treatment as primary Health care system in the community. It not only cures the d more..",null,080 7196 6527,null,"#120, 4th Main Road, CBI Road, Ganagnagar, Landmark: Opp Aadishwar Showroom.

Ganganagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",4.5,(138 patient stories),"Mon - Sun
08:00 AM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/lotus-ayur-care-ayurveda-hospital-ganganagar?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/lotus-ayur-care-ayurveda-hospital-ganganagar?specialization=Ayurveda
Ayurveda,Lakshy Ayurcare Ayurveda Hospital,https://images1-fabric.practo.com/practices/1141564/lakshy-ayurcare-ayurveda-hospital-bangalore-59324761c9461.jpg/thumbnail,"Ours is an authentic and reliable Ayurveda Panchakarma Center which steps to aid the ill patients. We offer consultation from the well-experienced physician who has learned Ayurveda from both the north and south sources of India, who has completed her Ph.D. in IPGT & RA, a renowned Ayurveda Universi more..",null,080 4680 1992,null,"3431/O, 7th Main Road, Subbanna Garden
Landmark: Near Shanimahatma Temple & Opposite K.V.V School
Vijayanagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",5.0,(81 patient stories),"Mon - Sat
09:00 AM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/lakshy-ayurcare-ayurveda-hospital-vijayanagar?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/lakshy-ayurcare-ayurveda-hospital-vijayanagar?specialization=Ayurveda
Ayurveda,Deepashri Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Deepashri Hospital is a Multi Speciality Hospital in Nagarbhavi, Bangalore. The clinic is visited by doctors like Dr. Sowmya.M. The timings of Deepashri Hospital are: Mon-Sun: 00: more..",null,080 4680 1977,null,"#86, 2nd Main, 16th D Cross, Malagala, Nagarabhavi 2nd Stage, Bangalore, Landmark: Near Inner Ring Road Underpass .

Nagarbhavi, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/bangalore/hospital/deepashri-hospital-nagarbhavi?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/deepashri-hospital-nagarbhavi?specialization=Ayurveda
Ayurveda,Samvrudi Ayurvedic Multispeciality Hospital,https://images1-fabric.practo.com/practices/1150050/samvrudi-ayurvedic-multispeciality-hospital-bangalore-59a3aea0dde18.jpg/thumbnail,"In Bangalore, Samvrudi Ayurvedic Multispeciality Hospital is a recognized name in patient care. It was incepted in the year 2015. They are one of the well-known Massage Centres For Men in Wilson Garden. Backed with a vision to offer the best in patient care and equipped with technologically advanced more..",null,080 7196 6527,null,"Number 42, Park Area
Landmark: Near Hombe Gowda Boys High School
Wilson Garden, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",5.0,(25 patient stories),"Mon - Sun
08:00 AM - 07:00 PM",null,https://www.practo.com/bangalore/hospital/samvrudi-ayurvedic-multispeciality-hospital-wilson-garden?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/samvrudi-ayurvedic-multispeciality-hospital-wilson-garden?specialization=Ayurveda
Ayurveda,Ayurdhan,https://images1-fabric.practo.com/practices/700733/ayurdhan-bangalore-5adb328213a38.jpg/thumbnail,Ayurdhan Ayurvedic Hospital devoted to age-old Indian medicine system of Ayurveda with a holistic approach to health care. We are the dealer of vaidyaratnam medicine. This technical collaboration with Thaikattu Moos family a legend on its own whose tradition goes back to 19th century. more..,null,080 4680 1985,null,"30, 2nd Cross, KGE Layout, 80 Feet Road
Landmark: Behind Max Showroom
New BEL Road, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",5.0,(34 patient stories),"Mon - Sun
07:00 AM - 08:30 PM",null,https://www.practo.com/bangalore/hospital/dhanavanthari-ayurvedic-therapy-centre-new-bel-road-new-bel-road?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/dhanavanthari-ayurvedic-therapy-centre-new-bel-road-new-bel-road?specialization=Ayurveda
Ayurveda,Kottakkal Arya Vaidya Sala,https://images1-fabric.practo.com/practices/1267642/kottakkal-arya-vaidya-sala-somapura-bangalore-5d8b10674768f.png/thumbnail,"Arya Vaidya Sala, Kottakkal, (AVS) is a 114 years old Charitable Institution engaged in the practice and propagation of Ayurveda, the ancient healthcare science of India. AVS offers classical Ayurvedic medicines and authentic Ayurvedic treatments and therapies to patients from all over India and abr more..",null,011 4224 6093,null,"Sarjapur Main Road Kada Agrahara, Sompura
Landmark: Near Sompura Gate
Sarjapur Road, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",5.0,(22 patient stories),"Mon - Sun
09:30 AM - 01:00 PM
01:30 PM - 08:00 PM",null,https://www.practo.com/bangalore/hospital/kottakkal-arya-vaidya-sala-somapura-sarjapur-road?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/kottakkal-arya-vaidya-sala-somapura-sarjapur-road?specialization=Ayurveda
Ayurveda,Sri Sai Ram Hospital,https://images1-fabric.practo.com/practices/1322924/sri-sairam-hospital-bangalore-60378ad060827.png/thumbnail,"""The Sri Sai Ram Hospital Is a Landmark Healthcare Services Institution That Enjoys a Unique Reputation of Being a Popular Destination for Patients Seeking Treatment at an Affordable Cost. It Has Lent Its Unique Dimension of Human Touch to the Complex Science of Healthcare. The Mission Is to Maintai more..",null,011 4119 3943,null,"13/5/1 Hulimavu main road, Bannerghatta Main Road

Bannerghatta Road, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/bangalore/hospital/sri-sairam-hospital-2-bannerghatta-road?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/sri-sairam-hospital-2-bannerghatta-road?specialization=Ayurveda
Ayurveda,Doctor Heal Hospital,https://images1-fabric.practo.com/practices/1282954/doctor-heal-hospital-bangalore-5ebf82e97f3f5.jpeg/thumbnail,"24hrs HOSPITAL with Family PHYSICIANs, Gynaecologists, General physicians, Paediatricians and GENERAL SURGEONS. In house laboratory and pharmacy at discount. Best quality treatment at affordable prices targeting all sectors of society and TREATING almost all illnesses without surgery",null,080 7117 2760,null,"Weavers Colony, Pillaganahalli
Landmark: Next to Kaushalya Vikas Kendra
Gottigerre, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/bangalore/hospital/doctor-heal-hospital-diagnostics-gottigerre?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/doctor-heal-hospital-diagnostics-gottigerre?specialization=Ayurveda
Ayurveda,Abhay Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Abhay Hospital is a Hospital in Jnanabharathi, Bangalore. The clinic is visited by ayurveda like Dr. Sagar G. L.. The timings of Abhay Hospital are: Mon-Sun: 00:00-23:55. more..",null,080 4680 1984,null,"#43/2, 3rd Cross, Jnanajyothi Nagar, Ullal Main Road, Bangalore Landmark: Opposite Saroja Memorial School.

Jnanabharathi, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,null,null,https://www.practo.com/bangalore/hospital/abhay-hospital?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/abhay-hospital?specialization=Ayurveda
Ayurveda,Amar Ayurveda,https://images1-fabric.practo.com/practices/1170560/amar-ayurveda-bangalore-5a2fa56e7eb1b.jpeg/thumbnail,"Established in 1971, Amar Hospital has kept the art of healing through Ayurveda alive and given a new lease in life to people suffering from various illnesses and Ailments. Our treatments ranging from Various illness and ailments. more..",null,null,null,"Number-284-H, 10th Main Road
Landmark: Opposite to Pu Thi Narshima Acharya Park
Jayanagar 5 Block, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sat
08:00 AM - 08:00 PM",null,https://www.practo.com/bangalore/hospital/amar-ayurveda-jayanagar-5-block?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/amar-ayurveda-jayanagar-5-block?specialization=Ayurveda
Ayurveda,Sri Krishna Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Sri Krishna Hospital is a General Health Hospital in Bannerghatta Road, Bangalore. The clinic is visited by emergency medicine like Dr. A. Suresh Sh more..",null,null,null,"# 59, Bannerghatta Road, Hulimavu Main Road.
Landmark: Near Bangalore South Church.
Bannerghatta Road, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 10:00 PM",null,https://www.practo.com/bangalore/hospital/sri-krishna-hospital-bannerghatta-road?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/sri-krishna-hospital-bannerghatta-road?specialization=Ayurveda
Ayurveda,Poornayu Ayurveda Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Poornayu Ayurveda Hospital is an Ayurveda Hospital in Rajajinagar, Bangalore. The clinic is visited by doctors like Dr. Rajendra. The timings of Poornayu Ayurveda Hospital are: Mo more..",null,080 7196 6527,null,"69/26, 19th Main, 19th Cross, Rajajinagar 1st Block
Landmark: Opposite To Gokul Hotel
Rajajinagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
08:00 AM - 02:00 PM
06:00 PM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/poornayu-ayurveda-hospital-rajajinagar?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/poornayu-ayurveda-hospital-rajajinagar?specialization=Ayurveda
Ayurveda,AYUR YOGA- Multispeciality Ayurveda Hospital and Yoga Centre,https://images1-fabric.practo.com/ayur-yoga-multispeciality-ayurveda-hospital-and-yoga-centre-bangalore-1477557652-5811bd945918e.jpg/thumbnail,Our Vision: more..,null,080 4568 5343,null,"#1475, 17thMain, Muneshwara Block
Landmark: Near to Shani temple road
Banashankari 3rd Stage, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/ayur-yoga-health-and-wellness-centre-vidyaranyapura?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/ayur-yoga-health-and-wellness-centre-vidyaranyapura?specialization=Ayurveda
Ayurveda,New Brahmi Shree Dhanvatari Ayurveda Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Established since two decades ago, at Shree DHANVANTARI Ayurveda Hospital (SDNAH), we are pioneers in the classical Panchakarma, Kshara Sootra and Agnikarma treatments and specialists in Ayurveda. more..",null,080 7196 6536,null,"No.2537/11, 2nd Main, 6th Cross, Maruthinagar, Nagarbhavi. Landmark: Near Maruthinagar Bus Stop.
Landmark: Near Maruthinagar Bus Stop.
Nagarbhavi, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/new-brahmi-shree-dhanvatari-ayurveda-hospital-nagarbhavi?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/new-brahmi-shree-dhanvatari-ayurveda-hospital-nagarbhavi?specialization=Ayurveda
Ayurveda,Atreya Ayurveda Hospital,//www.practostatic.com/web-assets/images/default_clinic.60df7b39c2ae.png,"Atreya Ayurveda Hospital is an Ayurveda Hospital in Padmanabhanagar, Bangalore. The clinic is visited by doctors like Dr. H Basavaraj. The timings of Atreya Ayurveda Hospital are: more..",null,080 4568 6415,null,"#282, Banashankari 2nd Stage, Landmark: Near Sri Sai Gold Jewelry and Beside Carmel School.

Padmanabhanagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 02:00 PM
05:00 PM - 09:00 PM",null,https://www.practo.com/bangalore/hospital/atreya-ayurveda-hospital-banashankari-2nd-stage?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/atreya-ayurveda-hospital-banashankari-2nd-stage?specialization=Ayurveda
Ayurveda,Birla Ayurveda,https://images1-fabric.practo.com/practices/650070/birla-ayurveda-bangalore-5ae98b1d1e7b9.jpg/thumbnail,"Birla Ayurveda is an Ayurveda Hospital in Indiranagar, Bangalore. The clinic is visited by doctors like Dr. Divya Naveen. The timings of Birla Ayurveda are: Tue-Sun: 08:00-20:00. more..",null,null,null,"#2291, 14th main, Indra Nagar
Landmark: Behind New Horizon School
Indiranagar, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Tue - Sun
08:00 AM - 08:00 PM",null,https://www.practo.com/bangalore/hospital/birla-ayurveda-indiranagar-1?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/birla-ayurveda-indiranagar-1?specialization=Ayurveda
Ayurveda,Atreya Ayurvedic Medical College Hospital and Research Centre,https://images1-fabric.practo.com/practices/663873/atreya-ayurvedic-medical-college-hospital-and-research-centre-bangalore-5b72678984dc5.jpg/thumbnail,"The award winning Atreya Ayurvedic Medical College, Hospital and Research Centre (AAMH & RC), an intergral part of award winning Arth Ayurveda Group, is located amidst the nature 35 KM from Bangalore at Doddaballapura. Established in 2006 by the pioneering forty six year old award winning Ayurveda more..",null,080 4680 1970,null,"Kakkalli Road, Doddaballapura
Landmark: Near Kodigehalli Post
Kodigehalli, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
09:00 AM - 09:30 PM",null,https://www.practo.com/bangalore/hospital/atreya-ayurvedic-medical-college-hospital-and-research-centre-kodigehalli?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/atreya-ayurvedic-medical-college-hospital-and-research-centre-kodigehalli?specialization=Ayurveda
Ayurveda,Aayush - An Ayurveda Integrated Multispeciality Hospital,https://images1-fabric.practo.com/547c352b01ecf6044e1b77e91b4fe89b4880b3c5fad15.jpg/thumbnail,"Aayush - An Ayurveda Integrated Multispeciality Hospital is an Ayurveda Hospital in Arekere, Bangalore. The clinic is visited by ayurveda like Dr. Yogitha Bali M.R. more..",null,080 4680 1971,null,"#18/3, Arekere, Mico Layout, Bannerghatta Road, Arakere, Landmark: Opp. To Reliance Mart & Behind Andhra Bank.

Arekere, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sat
09:00 AM - 02:00 PM
05:00 PM - 07:00 PM",null,https://www.practo.com/bangalore/hospital/aayush-ayurvedic-centre-arakere?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/aayush-ayurvedic-centre-arakere?specialization=Ayurveda
Ayurveda,Bhramari Ayurveda Hospital,https://images1-fabric.practo.com/practices/1195008/bhramari-ayurveda-hospital-bangalore-5b60039b8b783.png/thumbnail,"Bhramari Ayurveda Hospital is a Manual Therapy Hospital in HSR Layout, Bangalore. The clinic is visited by ayurvedic orthopedist like Dr. Stephy Grace. The timings of Bhramari Ayu more..",null,null,null,"Number 917, 5th Main Road, Sector-7
Landmark: Opposite To State Bank Of India
HSR Layout, Bangalore
Get Directions",Bangalore,Karnataka,India,null,null,"eng,hindi",null,null,"Mon - Sun
08:00 AM - 07:00 PM",null,https://www.practo.com/bangalore/hospital/bhramari-ayurveda-hospital-hsr-layout?specialization=Ayurveda,null,null,https://www.practo.com/bangalore/hospital/bhramari-ayurveda-hospital-hsr-layout?specialization=Ayurveda
